region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,rooftop,rooftop_b,avaConv,d007,0.014902532186354935
DE11,rooftop,rooftop_b,avaConv,d008,0.06870572816869899
DE11,rooftop,rooftop_b,avaConv,d009,0.016795005418743826
DE11,rooftop,rooftop_b,avaConv,d010,0.03739680242307777
DE11,rooftop,rooftop_b,avaConv,d011,0.01744941204276034
DE11,rooftop,rooftop_b,avaConv,d012,0.019292059434186395
DE11,rooftop,rooftop_b,avaConv,d013,0.023912068463073196
DE11,rooftop,rooftop_b,avaConv,d014,0.10664498429431003
DE11,rooftop,rooftop_b,avaConv,d015,0.017725476264118384
DE11,rooftop,rooftop_b,avaConv,d016,0.03528970701304577
DE11,rooftop,rooftop_b,avaConv,d017,0.03337978645730084
DE11,rooftop,rooftop_b,avaConv,d018,0.11366020197732253
DE11,rooftop,rooftop_b,avaConv,d019,0.08705424658672696
DE11,rooftop,rooftop_b,avaConv,d020,0.09415917577479133
DE11,rooftop,rooftop_b,avaConv,d021,0.0853453635290599
DE11,rooftop,rooftop_b,avaConv,d022,0.11448017167972947
DE11,rooftop,rooftop_b,avaConv,d023,0.02347540666871958
DE11,rooftop,rooftop_b,avaConv,d024,0.048882449581783456
DE11,rooftop,rooftop_b,avaConv,d025,0.09488067829937358
DE11,rooftop,rooftop_b,avaConv,d026,0.09760482639813362
DE11,rooftop,rooftop_b,avaConv,d027,0.06853217058486295
DE11,rooftop,rooftop_b,avaConv,d028,0.03299114474191734
DE11,rooftop,rooftop_b,avaConv,d029,0.11311926969546805
DE11,rooftop,rooftop_b,avaConv,d030,0.055095531076113057
DE11,rooftop,rooftop_b,avaConv,d031,0.014299240842348224
DE11,rooftop,rooftop_b,avaConv,d032,0.028302018325183507
DE11,rooftop,rooftop_b,avaConv,d033,0.06282184257406333
DE11,rooftop,rooftop_b,avaConv,d034,0.017767708275164402
DE11,rooftop,rooftop_b,avaConv,d035,0.019061649867977582
DE11,rooftop,rooftop_b,avaConv,d036,0.046629281241434783
DE11,rooftop,rooftop_b,avaConv,d037,0.11582341872845058
DE11,rooftop,rooftop_b,avaConv,d038,0.026979035886121324
DE11,rooftop,rooftop_b,avaConv,d039,0.05009865108968899
DE11,rooftop,rooftop_b,avaConv,d040,0.03380633626860971
DE11,rooftop,rooftop_b,avaConv,d041,0.0601276568066501
DE11,rooftop,rooftop_b,avaConv,d042,0.07265147995797057
DE11,rooftop,rooftop_b,avaConv,d043,0.12641534698696502
DE11,rooftop,rooftop_b,avaConv,d044,0.0629789139437389
DE11,rooftop,rooftop_b,avaConv,d045,0.033678202780723455
DE11,rooftop,rooftop_b,avaConv,d046,0.07397416743760692
DE11,rooftop,rooftop_b,avaConv,d047,0.11292810410855458
DE11,rooftop,rooftop_b,avaConv,d048,0.057376225003181014
DE11,rooftop,rooftop_b,avaConv,d049,0.11860241906225738
DE11,rooftop,rooftop_b,avaConv,d050,0.050764048074699114
DE11,rooftop,rooftop_b,avaConv,d051,0.016930166840456385
DE11,rooftop,rooftop_b,avaConv,d052,0.03468901251467115
DE11,rooftop,rooftop_b,avaConv,d053,0.09569763374656322
DE11,rooftop,rooftop_b,avaConv,d054,0.03170020720216238
