region_1,region_2,carrier_1,carrier_2,parameter,timestep_2,value
HR,HR,electricity,electricity_central,dem,d210,2.3734219394166662
HU,HU,electricity,electricity_central,dem,d210,3.5210091593749997
IE,IE,electricity,electricity_central,dem,d210,2.3345335371249996
IT,IT,electricity,electricity_central,dem,d210,16.46363917833333
LU,LU,electricity,electricity_central,dem,d210,0.7655965651666667
NL,NL,electricity,electricity_central,dem,d210,7.215726080166665
NO,NO,electricity,electricity_central,dem,d210,7.8669291535416646
PL,PL,electricity,electricity_central,dem,d210,15.809519245000002
PT,PT,electricity,electricity_central,dem,d210,4.8230079165
RO,RO,electricity,electricity_central,dem,d210,5.318805821375
SE,SE,electricity,electricity_central,dem,d210,8.9297080465
SI,SI,electricity,electricity_central,dem,d210,0.850405336125
SK,SK,electricity,electricity_central,dem,d210,1.8420214921249995
UK,UK,electricity,electricity_central,dem,d210,28.133918287916668
EE,EE,electricity,electricity_central,dem,d210,0.6031563994583332
LT,LT,electricity,electricity_central,dem,d210,0.45936638283333325
LV,LV,electricity,electricity_central,dem,d210,0.5666170318750001
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d210,4.873754494125001
TR,TR,electricity,electricity_central,dem,d210,30.73856602166666
AT,AT,electricity,electricity_central,dem,d211,4.1042375015
BE,BE,electricity,electricity_central,dem,d211,4.493629403125001
BG,BG,electricity,electricity_central,dem,d211,3.4599439332916666
CH,CH,electricity,electricity_central,dem,d211,6.712085011708332
CZ,CZ,electricity,electricity_central,dem,d211,4.4035946783333335
DK,DK,electricity,electricity_central,dem,d211,3.8742418341666665
ES,ES,electricity,electricity_central,dem,d211,27.607070191250003
FI,FI,electricity,electricity_central,dem,d211,1.8217490875000004
FR,FR,electricity,electricity_central,dem,d211,44.06846015375
GR,GR,electricity,electricity_central,dem,d211,8.014899728416667
HR,HR,electricity,electricity_central,dem,d211,2.2535005703750004
HU,HU,electricity,electricity_central,dem,d211,3.344050515541667
IE,IE,electricity,electricity_central,dem,d211,2.3789872304583333
IT,IT,electricity,electricity_central,dem,d211,16.595924565
LU,LU,electricity,electricity_central,dem,d211,0.7715707697083333
NL,NL,electricity,electricity_central,dem,d211,7.2439358533333325
NO,NO,electricity,electricity_central,dem,d211,7.9160136364583344
PL,PL,electricity,electricity_central,dem,d211,15.811378188333334
PT,PT,electricity,electricity_central,dem,d211,5.0516132122916675
RO,RO,electricity,electricity_central,dem,d211,5.449680024541667
SE,SE,electricity,electricity_central,dem,d211,8.989085070416667
SI,SI,electricity,electricity_central,dem,d211,0.84969410375
SK,SK,electricity,electricity_central,dem,d211,1.8284278963333331
UK,UK,electricity,electricity_central,dem,d211,28.718813908749997
EE,EE,electricity,electricity_central,dem,d211,0.6166688054999999
LT,LT,electricity,electricity_central,dem,d211,0.4645120516666666
LV,LV,electricity,electricity_central,dem,d211,0.5871923396666666
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d211,4.804733549124999
TR,TR,electricity,electricity_central,dem,d211,32.79965017916667
AT,AT,electricity,electricity_central,dem,d212,4.140041424416666
BE,BE,electricity,electricity_central,dem,d212,4.543818241333333
BG,BG,electricity,electricity_central,dem,d212,3.3685659820833336
CH,CH,electricity,electricity_central,dem,d212,6.348122437833333
CZ,CZ,electricity,electricity_central,dem,d212,4.280034176333333
DK,DK,electricity,electricity_central,dem,d212,3.8040627481666665
ES,ES,electricity,electricity_central,dem,d212,28.020485634583334
FI,FI,electricity,electricity_central,dem,d212,1.8082472488750003
FR,FR,electricity,electricity_central,dem,d212,44.657345668750004
GR,GR,electricity,electricity_central,dem,d212,7.812516619458333
HR,HR,electricity,electricity_central,dem,d212,2.2288442483333335
HU,HU,electricity,electricity_central,dem,d212,3.3498298803333344
IE,IE,electricity,electricity_central,dem,d212,2.436744048958334
IT,IT,electricity,electricity_central,dem,d212,16.55958188958333
LU,LU,electricity,electricity_central,dem,d212,0.7247204284166666
NL,NL,electricity,electricity_central,dem,d212,7.237960026583333
NO,NO,electricity,electricity_central,dem,d212,7.756119083791666
PL,PL,electricity,electricity_central,dem,d212,15.699011015833333
PT,PT,electricity,electricity_central,dem,d212,5.120333926583333
RO,RO,electricity,electricity_central,dem,d212,5.172061108416666
SE,SE,electricity,electricity_central,dem,d212,8.989243662249999
SI,SI,electricity,electricity_central,dem,d212,0.8483224411666667
SK,SK,electricity,electricity_central,dem,d212,1.8320494548750001
UK,UK,electricity,electricity_central,dem,d212,29.1007803275
EE,EE,electricity,electricity_central,dem,d212,0.6125731597499999
LT,LT,electricity,electricity_central,dem,d212,0.4589870547083333
LV,LV,electricity,electricity_central,dem,d212,0.5776089000416667
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d212,4.6758106926666665
TR,TR,electricity,electricity_central,dem,d212,31.97143081166666
AT,AT,electricity,electricity_central,dem,d213,4.138361341666667
BE,BE,electricity,electricity_central,dem,d213,4.739804122875
BG,BG,electricity,electricity_central,dem,d213,3.346959726416666
CH,CH,electricity,electricity_central,dem,d213,5.077978491958333
CZ,CZ,electricity,electricity_central,dem,d213,4.292735590916667
DK,DK,electricity,electricity_central,dem,d213,3.888962096666667
ES,ES,electricity,electricity_central,dem,d213,29.026253397916665
FI,FI,electricity,electricity_central,dem,d213,1.785139214333334
FR,FR,electricity,electricity_central,dem,d213,45.29173396499999
GR,GR,electricity,electricity_central,dem,d213,7.491101280791668
HR,HR,electricity,electricity_central,dem,d213,2.2569917311666665
HU,HU,electricity,electricity_central,dem,d213,3.338882723833334
IE,IE,electricity,electricity_central,dem,d213,2.473355128875
IT,IT,electricity,electricity_central,dem,d213,16.540751403750004
LU,LU,electricity,electricity_central,dem,d213,0.7411158020416667
NL,NL,electricity,electricity_central,dem,d213,7.494727026166667
NO,NO,electricity,electricity_central,dem,d213,7.948171372208333
PL,PL,electricity,electricity_central,dem,d213,15.57699316125
PT,PT,electricity,electricity_central,dem,d213,5.060107195
RO,RO,electricity,electricity_central,dem,d213,5.161557437708334
SE,SE,electricity,electricity_central,dem,d213,8.977888441291666
SI,SI,electricity,electricity_central,dem,d213,0.8445376687500001
SK,SK,electricity,electricity_central,dem,d213,1.8265151015833334
UK,UK,electricity,electricity_central,dem,d213,29.424696095
EE,EE,electricity,electricity_central,dem,d213,0.6105092123333334
LT,LT,electricity,electricity_central,dem,d213,0.4520931780833333
LV,LV,electricity,electricity_central,dem,d213,0.5614732049166666
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d213,4.665230600208333
TR,TR,electricity,electricity_central,dem,d213,30.65609175208333
AT,AT,electricity,electricity_central,dem,d214,4.071180740791666
BE,BE,electricity,electricity_central,dem,d214,4.750721398583333
BG,BG,electricity,electricity_central,dem,d214,3.340642947458333
CH,CH,electricity,electricity_central,dem,d214,6.294057762416667
CZ,CZ,electricity,electricity_central,dem,d214,4.346138616708333
DK,DK,electricity,electricity_central,dem,d214,3.7539951036666674
ES,ES,electricity,electricity_central,dem,d214,28.984013211666667
FI,FI,electricity,electricity_central,dem,d214,1.8113179317500003
FR,FR,electricity,electricity_central,dem,d214,44.3959757625
GR,GR,electricity,electricity_central,dem,d214,7.312175355916668
HR,HR,electricity,electricity_central,dem,d214,2.247827434416666
HU,HU,electricity,electricity_central,dem,d214,3.359431576083333
IE,IE,electricity,electricity_central,dem,d214,2.391997173625
IT,IT,electricity,electricity_central,dem,d214,16.355766693333333
LU,LU,electricity,electricity_central,dem,d214,0.8172532214999998
NL,NL,electricity,electricity_central,dem,d214,7.569315988875
NO,NO,electricity,electricity_central,dem,d214,7.855860479291667
PL,PL,electricity,electricity_central,dem,d214,15.677455186666668
PT,PT,electricity,electricity_central,dem,d214,4.9906542409583325
RO,RO,electricity,electricity_central,dem,d214,5.174936200875
SE,SE,electricity,electricity_central,dem,d214,8.814284441458335
SI,SI,electricity,electricity_central,dem,d214,0.829703393125
SK,SK,electricity,electricity_central,dem,d214,1.8299581323333334
UK,UK,electricity,electricity_central,dem,d214,28.37371595041667
EE,EE,electricity,electricity_central,dem,d214,0.6052848452083333
LT,LT,electricity,electricity_central,dem,d214,0.4481184787083334
LV,LV,electricity,electricity_central,dem,d214,0.5517366753749999
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d214,4.536300057083334
TR,TR,electricity,electricity_central,dem,d214,29.923867028333333
AT,AT,electricity,electricity_central,dem,d215,3.5674511050000004
BE,BE,electricity,electricity_central,dem,d215,4.164820314666667
BG,BG,electricity,electricity_central,dem,d215,3.1722433609583334
CH,CH,electricity,electricity_central,dem,d215,6.1618692895
CZ,CZ,electricity,electricity_central,dem,d215,3.7805688902500005
DK,DK,electricity,electricity_central,dem,d215,3.3863635789166673
ES,ES,electricity,electricity_central,dem,d215,25.05318174
FI,FI,electricity,electricity_central,dem,d215,1.679856038625
FR,FR,electricity,electricity_central,dem,d215,38.957650360833334
GR,GR,electricity,electricity_central,dem,d215,6.831232286833333
HR,HR,electricity,electricity_central,dem,d215,2.1575372916249997
HU,HU,electricity,electricity_central,dem,d215,3.1180131394166666
IE,IE,electricity,electricity_central,dem,d215,2.1719275700416665
IT,IT,electricity,electricity_central,dem,d215,14.34515248541667
LU,LU,electricity,electricity_central,dem,d215,0.7125025062916667
NL,NL,electricity,electricity_central,dem,d215,6.529618915083334
NO,NO,electricity,electricity_central,dem,d215,7.441509747791667
PL,PL,electricity,electricity_central,dem,d215,14.152093569583334
PT,PT,electricity,electricity_central,dem,d215,4.3382651047500005
RO,RO,electricity,electricity_central,dem,d215,4.758124480958334
SE,SE,electricity,electricity_central,dem,d215,8.193490046583333
SI,SI,electricity,electricity_central,dem,d215,0.7416629827916666
SK,SK,electricity,electricity_central,dem,d215,1.7046573140833339
UK,UK,electricity,electricity_central,dem,d215,24.37325889875
EE,EE,electricity,electricity_central,dem,d215,0.536174854125
LT,LT,electricity,electricity_central,dem,d215,0.4089157396666668
LV,LV,electricity,electricity_central,dem,d215,0.4930419357916667
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d215,4.597233904125001
TR,TR,electricity,electricity_central,dem,d215,27.955687144583333
AT,AT,electricity,electricity_central,dem,d216,3.2693726633333333
BE,BE,electricity,electricity_central,dem,d216,3.9710660205
BG,BG,electricity,electricity_central,dem,d216,3.1006053441250003
CH,CH,electricity,electricity_central,dem,d216,6.089828622333333
CZ,CZ,electricity,electricity_central,dem,d216,3.6513284299166675
DK,DK,electricity,electricity_central,dem,d216,3.228988033375
ES,ES,electricity,electricity_central,dem,d216,23.163932940000006
FI,FI,electricity,electricity_central,dem,d216,1.6173149358749994
FR,FR,electricity,electricity_central,dem,d216,36.45885285333334
GR,GR,electricity,electricity_central,dem,d216,6.435056023458333
HR,HR,electricity,electricity_central,dem,d216,2.088674147541667
HU,HU,electricity,electricity_central,dem,d216,2.9612669828750007
IE,IE,electricity,electricity_central,dem,d216,2.054728137625
IT,IT,electricity,electricity_central,dem,d216,12.948083376250002
LU,LU,electricity,electricity_central,dem,d216,0.6366795185833333
NL,NL,electricity,electricity_central,dem,d216,6.071681878333332
NO,NO,electricity,electricity_central,dem,d216,7.245634296125001
PL,PL,electricity,electricity_central,dem,d216,12.708406788333335
PT,PT,electricity,electricity_central,dem,d216,4.043941278333333
RO,RO,electricity,electricity_central,dem,d216,4.342577801708334
SE,SE,electricity,electricity_central,dem,d216,8.152826935208333
SI,SI,electricity,electricity_central,dem,d216,0.7694264475000002
SK,SK,electricity,electricity_central,dem,d216,1.670227005875
UK,UK,electricity,electricity_central,dem,d216,24.173382985833328
EE,EE,electricity,electricity_central,dem,d216,0.5207597464166668
LT,LT,electricity,electricity_central,dem,d216,0.401263206625
LV,LV,electricity,electricity_central,dem,d216,0.48777563679166663
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d216,4.583214612
TR,TR,electricity,electricity_central,dem,d216,26.334401376666666
AT,AT,electricity,electricity_central,dem,d217,4.063211700333334
BE,BE,electricity,electricity_central,dem,d217,4.7276616620833325
BG,BG,electricity,electricity_central,dem,d217,3.335151656499999
CH,CH,electricity,electricity_central,dem,d217,7.425451656750002
CZ,CZ,electricity,electricity_central,dem,d217,4.458453371999998
DK,DK,electricity,electricity_central,dem,d217,4.058667034166667
ES,ES,electricity,electricity_central,dem,d217,27.503983547916665
FI,FI,electricity,electricity_central,dem,d217,1.8169184908750002
FR,FR,electricity,electricity_central,dem,d217,41.992240112916654
GR,GR,electricity,electricity_central,dem,d217,6.995432575
HR,HR,electricity,electricity_central,dem,d217,2.1159052007083328
HU,HU,electricity,electricity_central,dem,d217,3.406797904083334
IE,IE,electricity,electricity_central,dem,d217,2.0459693307499998
IT,IT,electricity,electricity_central,dem,d217,15.41134537083333
LU,LU,electricity,electricity_central,dem,d217,0.7688756400000001
NL,NL,electricity,electricity_central,dem,d217,7.371121768458333
NO,NO,electricity,electricity_central,dem,d217,8.038077372291667
PL,PL,electricity,electricity_central,dem,d217,15.333392522500004
PT,PT,electricity,electricity_central,dem,d217,4.755898129875
RO,RO,electricity,electricity_central,dem,d217,5.110380794125001
SE,SE,electricity,electricity_central,dem,d217,9.521860639166663
SI,SI,electricity,electricity_central,dem,d217,0.8410831115833335
SK,SK,electricity,electricity_central,dem,d217,1.8332991475416665
UK,UK,electricity,electricity_central,dem,d217,28.667518658333332
EE,EE,electricity,electricity_central,dem,d217,0.6026404124999999
LT,LT,electricity,electricity_central,dem,d217,0.4615433964999999
LV,LV,electricity,electricity_central,dem,d217,0.5668313578333334
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d217,4.885393346125
TR,TR,electricity,electricity_central,dem,d217,28.627649637083326
AT,AT,electricity,electricity_central,dem,d218,4.205859796125
BE,BE,electricity,electricity_central,dem,d218,4.767086372791666
BG,BG,electricity,electricity_central,dem,d218,3.366843224041666
CH,CH,electricity,electricity_central,dem,d218,7.4624288871666655
CZ,CZ,electricity,electricity_central,dem,d218,4.5100867625416665
DK,DK,electricity,electricity_central,dem,d218,4.216792656666668
ES,ES,electricity,electricity_central,dem,d218,27.984064854583334
FI,FI,electricity,electricity_central,dem,d218,1.8086505624166662
FR,FR,electricity,electricity_central,dem,d218,42.08926987416667
GR,GR,electricity,electricity_central,dem,d218,6.925957776374999
