carrier_1,region_2,parameter,timestep_2,value
mobility,DE12,dem,d148,0.41843775962499996
mobility,DE12,dem,d149,0.41843775962499996
mobility,DE12,dem,d150,0.41843775962499996
mobility,DE12,dem,d151,0.41843775962499996
mobility,DE12,dem,d152,0.41843775962499996
mobility,DE12,dem,d153,0.41843775962499996
mobility,DE12,dem,d154,0.41843775962499996
mobility,DE12,dem,d155,0.41843775962499996
mobility,DE12,dem,d156,0.41843775962499996
mobility,DE12,dem,d157,0.41843775962499996
mobility,DE12,dem,d158,0.41843775962499996
mobility,DE12,dem,d159,0.41843775962499996
mobility,DE12,dem,d160,0.41843775962499996
mobility,DE12,dem,d161,0.41843775962499996
mobility,DE12,dem,d162,0.41843775962499996
mobility,DE12,dem,d163,0.41843775962499996
mobility,DE12,dem,d164,0.41843775962499996
mobility,DE12,dem,d165,0.41843775962499996
mobility,DE12,dem,d166,0.41843775962499996
mobility,DE12,dem,d167,0.41843775962499996
mobility,DE12,dem,d168,0.41843775962499996
mobility,DE12,dem,d169,0.41843775962499996
mobility,DE12,dem,d170,0.41843775962499996
mobility,DE12,dem,d171,0.41843775962499996
mobility,DE12,dem,d172,0.41843775962499996
mobility,DE12,dem,d173,0.41843775962499996
mobility,DE12,dem,d174,0.41843775962499996
mobility,DE12,dem,d175,0.41843775962499996
mobility,DE12,dem,d176,0.41843775962499996
mobility,DE12,dem,d177,0.41843775962499996
mobility,DE12,dem,d178,0.41843775962499996
mobility,DE12,dem,d179,0.41843775962499996
mobility,DE12,dem,d180,0.41843775962499996
mobility,DE12,dem,d181,0.41843775962499996
mobility,DE12,dem,d182,0.41843775962499996
mobility,DE12,dem,d183,0.41843775962499996
mobility,DE12,dem,d184,0.41843775962499996
mobility,DE12,dem,d185,0.41843775962499996
mobility,DE12,dem,d186,0.41843775962499996
mobility,DE12,dem,d187,0.41843775962499996
mobility,DE12,dem,d188,0.41843775962499996
mobility,DE12,dem,d189,0.41843775962499996
mobility,DE12,dem,d190,0.41843775962499996
mobility,DE12,dem,d191,0.41843775962499996
mobility,DE12,dem,d192,0.41843775962499996
mobility,DE12,dem,d193,0.41843775962499996
mobility,DE12,dem,d194,0.41843775962499996
mobility,DE12,dem,d195,0.41843775962499996
mobility,DE12,dem,d196,0.41843775962499996
