region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,openspace,openspace_b,avaConv,d009,0.016722015552062736
DE11,openspace,openspace_b,avaConv,d010,0.03729684416044431
DE11,openspace,openspace_b,avaConv,d011,0.01737303741594761
DE11,openspace,openspace_b,avaConv,d012,0.019214933396155712
DE11,openspace,openspace_b,avaConv,d013,0.023822776414966624
DE11,openspace,openspace_b,avaConv,d014,0.10651124489618818
DE11,openspace,openspace_b,avaConv,d015,0.01764828357557871
DE11,openspace,openspace_b,avaConv,d016,0.03517919217657353
DE11,openspace,openspace_b,avaConv,d017,0.03327048893575799
DE11,openspace,openspace_b,avaConv,d018,0.11352117490998774
DE11,openspace,openspace_b,avaConv,d019,0.08691338670103611
DE11,openspace,openspace_b,avaConv,d020,0.09401453237460555
DE11,openspace,openspace_b,avaConv,d021,0.08519852507660301
DE11,openspace,openspace_b,avaConv,d022,0.11433860783973611
DE11,openspace,openspace_b,avaConv,d023,0.023382266781234378
DE11,openspace,openspace_b,avaConv,d024,0.048767916286587054
DE11,openspace,openspace_b,avaConv,d025,0.09473232050367114
DE11,openspace,openspace_b,avaConv,d026,0.0974603237123951
DE11,openspace,openspace_b,avaConv,d027,0.06839225732791142
DE11,openspace,openspace_b,avaConv,d028,0.03288272256018703
DE11,openspace,openspace_b,avaConv,d029,0.112976478426445
DE11,openspace,openspace_b,avaConv,d030,0.05496135162277178
DE11,openspace,openspace_b,avaConv,d031,0.014229394088394
DE11,openspace,openspace_b,avaConv,d032,0.028198041082781882
DE11,openspace,openspace_b,avaConv,d033,0.06268345863241673
DE11,openspace,openspace_b,avaConv,d034,0.017686877613908164
DE11,openspace,openspace_b,avaConv,d035,0.018979073201747475
DE11,openspace,openspace_b,avaConv,d036,0.04650117532461534
DE11,openspace,openspace_b,avaConv,d037,0.11566144481505197
DE11,openspace,openspace_b,avaConv,d038,0.026873506743686992
DE11,openspace,openspace_b,avaConv,d039,0.04996526915490026
DE11,openspace,openspace_b,avaConv,d040,0.03368944394477637
DE11,openspace,openspace_b,avaConv,d041,0.05999440455876495
DE11,openspace,openspace_b,avaConv,d042,0.07249353762056919
DE11,openspace,openspace_b,avaConv,d043,0.12625957314016067
DE11,openspace,openspace_b,avaConv,d044,0.0628350965079084
DE11,openspace,openspace_b,avaConv,d045,0.033560516741484414
DE11,openspace,openspace_b,avaConv,d046,0.0738244010498476
DE11,openspace,openspace_b,avaConv,d047,0.11276892695629763
DE11,openspace,openspace_b,avaConv,d048,0.0572216681693273
DE11,openspace,openspace_b,avaConv,d049,0.11844696825659683
DE11,openspace,openspace_b,avaConv,d050,0.05061883991748664
DE11,openspace,openspace_b,avaConv,d051,0.016849365356879285
DE11,openspace,openspace_b,avaConv,d052,0.03456622265455238
DE11,openspace,openspace_b,avaConv,d053,0.09553944944929792
DE11,openspace,openspace_b,avaConv,d054,0.031588019322368564
DE11,openspace,openspace_b,avaConv,d055,0.12575290427880026
DE11,openspace,openspace_b,avaConv,d056,0.10292693965508933
DE11,openspace,openspace_b,avaConv,d057,0.15570782321128737
DE11,openspace,openspace_b,avaConv,d058,0.17271597395245686
DE11,openspace,openspace_b,avaConv,d059,0.056405678127321716
DE11,openspace,openspace_b,avaConv,d060,0.1529406820994969
DE11,openspace,openspace_b,avaConv,d061,0.029570880563081423
DE11,openspace,openspace_b,avaConv,d062,0.09005795626515907
DE11,openspace,openspace_b,avaConv,d063,0.07880262816583576
